SysDate-ms	SysDate	SysTime-ms	SameValues	U1	U2	U3	
05/17/2019 22:38:25 000	05/17/2019 22:38:25	000	1			
05/17/2019 22:38:26 001	05/17/2019 22:38:26	001	1			
05/17/2019 22:38:27 001	05/17/2019 22:38:27	001	1			
05/17/2019 22:38:28 000	05/17/2019 22:38:28	000	1			
05/17/2019 22:38:29 001	05/17/2019 22:38:29	001	1			
05/17/2019 22:38:30 001	05/17/2019 22:38:30	001	1			
05/17/2019 22:38:31 000	05/17/2019 22:38:31	000	1			
05/17/2019 22:38:32 001	05/17/2019 22:38:32	001	1			
05/17/2019 22:38:33 001	05/17/2019 22:38:33	001	1			
05/17/2019 22:38:34 001	05/17/2019 22:38:34	001	1			
05/17/2019 22:38:35 001	05/17/2019 22:38:35	001	1			
05/17/2019 22:38:36 001	05/17/2019 22:38:36	001	1			
05/17/2019 22:38:37 001	05/17/2019 22:38:37	001	1			
05/17/2019 22:38:38 000	05/17/2019 22:38:38	000	1			
05/17/2019 22:38:39 001	05/17/2019 22:38:39	001	1			
05/17/2019 22:38:40 001	05/17/2019 22:38:40	001	1			
05/17/2019 22:38:41 000	05/17/2019 22:38:41	000	1			
05/17/2019 22:38:42 001	05/17/2019 22:38:42	001	1			
05/17/2019 22:38:43 001	05/17/2019 22:38:43	001	1			
05/17/2019 22:38:44 000	05/17/2019 22:38:44	000	1			
05/17/2019 22:38:45 001	05/17/2019 22:38:45	001	1			
05/17/2019 22:38:46 000	05/17/2019 22:38:46	000	1			
05/17/2019 22:38:47 001	05/17/2019 22:38:47	001	1			
05/17/2019 22:38:48 001	05/17/2019 22:38:48	001	1			
05/17/2019 22:38:49 001	05/17/2019 22:38:49	001	1			
05/17/2019 22:38:50 000	05/17/2019 22:38:50	000	1			
05/17/2019 22:38:51 000	05/17/2019 22:38:51	000	1			
05/17/2019 22:38:52 001	05/17/2019 22:38:52	001	1			
05/17/2019 22:38:53 001	05/17/2019 22:38:53	001	1			
05/17/2019 22:38:54 000	05/17/2019 22:38:54	000	1			
05/17/2019 22:38:55 000	05/17/2019 22:38:55	000	1			
05/17/2019 22:38:56 001	05/17/2019 22:38:56	001	1			
05/17/2019 22:38:57 001	05/17/2019 22:38:57	001	1			
05/17/2019 22:38:58 000	05/17/2019 22:38:58	000	1			
05/17/2019 22:38:59 001	05/17/2019 22:38:59	001	1			
05/17/2019 22:39:00 001	05/17/2019 22:39:00	001	1			
05/17/2019 22:39:01 006	05/17/2019 22:39:01	006	1			
05/17/2019 22:39:02 000	05/17/2019 22:39:02	000	1			
05/17/2019 22:39:03 001	05/17/2019 22:39:03	001	1			
05/17/2019 22:39:04 000	05/17/2019 22:39:04	000	1			
05/17/2019 22:39:05 001	05/17/2019 22:39:05	001	1			
05/17/2019 22:39:06 001	05/17/2019 22:39:06	001	1			
05/17/2019 22:39:07 000	05/17/2019 22:39:07	000	1			
05/17/2019 22:39:08 001	05/17/2019 22:39:08	001	1			
05/17/2019 22:39:09 000	05/17/2019 22:39:09	000	1			
05/17/2019 22:39:10 001	05/17/2019 22:39:10	001	1			
05/17/2019 22:39:11 001	05/17/2019 22:39:11	001	1			
05/17/2019 22:39:12 001	05/17/2019 22:39:12	001	1			
05/17/2019 22:39:13 000	05/17/2019 22:39:13	000	1			
05/17/2019 22:39:14 001	05/17/2019 22:39:14	001	1			
05/17/2019 22:39:15 001	05/17/2019 22:39:15	001	1			
05/17/2019 22:39:16 001	05/17/2019 22:39:16	001	1			
05/17/2019 22:39:17 000	05/17/2019 22:39:17	000	1			
05/17/2019 22:39:18 001	05/17/2019 22:39:18	001	1			
05/17/2019 22:39:19 000	05/17/2019 22:39:19	000	1			
05/17/2019 22:39:20 001	05/17/2019 22:39:20	001	1			
05/17/2019 22:39:21 001	05/17/2019 22:39:21	001	1			
05/17/2019 22:39:22 001	05/17/2019 22:39:22	001	1			
05/17/2019 22:39:23 001	05/17/2019 22:39:23	001	1			
05/17/2019 22:39:24 000	05/17/2019 22:39:24	000	1			
05/17/2019 22:39:25 001	05/17/2019 22:39:25	001	1			
05/17/2019 22:39:26 001	05/17/2019 22:39:26	001	1			
05/17/2019 22:39:27 001	05/17/2019 22:39:27	001	1			
05/17/2019 22:39:28 001	05/17/2019 22:39:28	001	1			
05/17/2019 22:39:29 000	05/17/2019 22:39:29	000	1			
05/17/2019 22:39:30 001	05/17/2019 22:39:30	001	1			
05/17/2019 22:39:31 000	05/17/2019 22:39:31	000	1			
05/17/2019 22:39:32 001	05/17/2019 22:39:32	001	1			
05/17/2019 22:39:33 000	05/17/2019 22:39:33	000	1			
05/17/2019 22:39:34 001	05/17/2019 22:39:34	001	1			
05/17/2019 22:39:35 000	05/17/2019 22:39:35	000	1			
05/17/2019 22:39:36 001	05/17/2019 22:39:36	001	1			
05/17/2019 22:39:37 001	05/17/2019 22:39:37	001	1			
05/17/2019 22:39:38 001	05/17/2019 22:39:38	001	1			
05/17/2019 22:39:39 000	05/17/2019 22:39:39	000	1			
05/17/2019 22:39:40 001	05/17/2019 22:39:40	001	1			
05/17/2019 22:39:41 003	05/17/2019 22:39:41	003	1			
05/17/2019 22:39:42 001	05/17/2019 22:39:42	001	1			
05/17/2019 22:39:43 000	05/17/2019 22:39:43	000	1			
05/17/2019 22:39:44 001	05/17/2019 22:39:44	001	1			
05/17/2019 22:39:45 000	05/17/2019 22:39:45	000	1			
05/17/2019 22:39:46 001	05/17/2019 22:39:46	001	1			
05/17/2019 22:39:47 000	05/17/2019 22:39:47	000	1			
05/17/2019 22:39:48 001	05/17/2019 22:39:48	001	1			
05/17/2019 22:39:49 000	05/17/2019 22:39:49	000	1			
05/17/2019 22:39:50 001	05/17/2019 22:39:50	001	1			
05/17/2019 22:39:51 001	05/17/2019 22:39:51	001	1			
05/17/2019 22:39:52 000	05/17/2019 22:39:52	000	1			
05/17/2019 22:39:53 001	05/17/2019 22:39:53	001	1			
05/17/2019 22:39:54 001	05/17/2019 22:39:54	001	1			
05/17/2019 22:39:55 000	05/17/2019 22:39:55	000	1			
05/17/2019 22:39:56 001	05/17/2019 22:39:56	001	1			
05/17/2019 22:39:57 001	05/17/2019 22:39:57	001	1			
05/17/2019 22:39:58 001	05/17/2019 22:39:58	001	1			
05/17/2019 22:39:59 000	05/17/2019 22:39:59	000	1			
05/17/2019 22:40:00 001	05/17/2019 22:40:00	001	1			
05/17/2019 22:40:01 001	05/17/2019 22:40:01	001	1			
05/17/2019 22:40:02 000	05/17/2019 22:40:02	000	1			
05/17/2019 22:40:03 001	05/17/2019 22:40:03	001	1			
05/17/2019 22:40:04 001	05/17/2019 22:40:04	001	1			
05/17/2019 22:40:05 000	05/17/2019 22:40:05	000	1			
05/17/2019 22:40:06 001	05/17/2019 22:40:06	001	1			
05/17/2019 22:40:07 001	05/17/2019 22:40:07	001	1			
05/17/2019 22:40:08 000	05/17/2019 22:40:08	000	1			
05/17/2019 22:40:09 001	05/17/2019 22:40:09	001	1			
05/17/2019 22:40:10 000	05/17/2019 22:40:10	000	1			
05/17/2019 22:40:11 001	05/17/2019 22:40:11	001	1			
05/17/2019 22:40:12 001	05/17/2019 22:40:12	001	1			
05/17/2019 22:40:13 000	05/17/2019 22:40:13	000	1			
05/17/2019 22:40:14 001	05/17/2019 22:40:14	001	1			
05/17/2019 22:40:15 000	05/17/2019 22:40:15	000	1			
05/17/2019 22:40:16 001	05/17/2019 22:40:16	001	1			
05/17/2019 22:40:17 001	05/17/2019 22:40:17	001	1			
05/17/2019 22:40:18 001	05/17/2019 22:40:18	001	1			
05/17/2019 22:40:19 000	05/17/2019 22:40:19	000	1			
05/17/2019 22:40:20 001	05/17/2019 22:40:20	001	1			
05/17/2019 22:40:21 000	05/17/2019 22:40:21	000	1			
05/17/2019 22:40:22 001	05/17/2019 22:40:22	001	1			
05/17/2019 22:40:23 000	05/17/2019 22:40:23	000	1			
05/17/2019 22:40:24 001	05/17/2019 22:40:24	001	1			
05/17/2019 22:40:25 001	05/17/2019 22:40:25	001	1			
05/17/2019 22:40:26 001	05/17/2019 22:40:26	001	1			
05/17/2019 22:40:27 000	05/17/2019 22:40:27	000	1			
05/17/2019 22:40:28 001	05/17/2019 22:40:28	001	1			
05/17/2019 22:40:29 001	05/17/2019 22:40:29	001	1			
05/17/2019 22:40:30 000	05/17/2019 22:40:30	000	1			
05/17/2019 22:40:31 000	05/17/2019 22:40:31	000	1			
05/17/2019 22:40:32 001	05/17/2019 22:40:32	001	1			
05/17/2019 22:40:33 001	05/17/2019 22:40:33	001	1			
05/17/2019 22:40:34 000	05/17/2019 22:40:34	000	1			
05/17/2019 22:40:35 001	05/17/2019 22:40:35	001	1			
05/17/2019 22:40:36 000	05/17/2019 22:40:36	000	1			
05/17/2019 22:40:37 001	05/17/2019 22:40:37	001	1			
05/17/2019 22:40:38 000	05/17/2019 22:40:38	000	1			
05/17/2019 22:40:39 001	05/17/2019 22:40:39	001	1			
05/17/2019 22:40:40 001	05/17/2019 22:40:40	001	1			
05/17/2019 22:40:41 001	05/17/2019 22:40:41	001	1			
05/17/2019 22:40:42 001	05/17/2019 22:40:42	001	1			
05/17/2019 22:40:43 002	05/17/2019 22:40:43	002	1			
05/17/2019 22:40:44 000	05/17/2019 22:40:44	000	1			
05/17/2019 22:40:45 000	05/17/2019 22:40:45	000	1			
05/17/2019 22:40:46 001	05/17/2019 22:40:46	001	1			
05/17/2019 22:40:47 001	05/17/2019 22:40:47	001	1			
05/17/2019 22:40:48 001	05/17/2019 22:40:48	001	1			
05/17/2019 22:40:49 000	05/17/2019 22:40:49	000	1			
05/17/2019 22:40:50 001	05/17/2019 22:40:50	001	1			
05/17/2019 22:40:51 001	05/17/2019 22:40:51	001	1			
05/17/2019 22:40:52 001	05/17/2019 22:40:52	001	1			
05/17/2019 22:40:53 001	05/17/2019 22:40:53	001	1			
05/17/2019 22:40:54 000	05/17/2019 22:40:54	000	1			
05/17/2019 22:40:55 001	05/17/2019 22:40:55	001	1			
05/17/2019 22:40:56 000	05/17/2019 22:40:56	000	1			
05/17/2019 22:40:57 001	05/17/2019 22:40:57	001	1			
05/17/2019 22:40:58 001	05/17/2019 22:40:58	001	1			
05/17/2019 22:40:59 000	05/17/2019 22:40:59	000	1			
05/17/2019 22:41:00 001	05/17/2019 22:41:00	001	1			
05/17/2019 22:41:01 001	05/17/2019 22:41:01	001	1			
05/17/2019 22:41:02 000	05/17/2019 22:41:02	000	1			
05/17/2019 22:41:03 001	05/17/2019 22:41:03	001	1			
05/17/2019 22:41:04 001	05/17/2019 22:41:04	001	1			
05/17/2019 22:41:05 001	05/17/2019 22:41:05	001	1			
05/17/2019 22:41:06 001	05/17/2019 22:41:06	001	1			
05/17/2019 22:41:07 000	05/17/2019 22:41:07	000	1			
05/17/2019 22:41:08 000	05/17/2019 22:41:08	000	1			
05/17/2019 22:41:09 001	05/17/2019 22:41:09	001	1			
05/17/2019 22:41:10 001	05/17/2019 22:41:10	001	1			
05/17/2019 22:41:11 000	05/17/2019 22:41:11	000	1			
05/17/2019 22:41:12 001	05/17/2019 22:41:12	001	1			
05/17/2019 22:41:13 000	05/17/2019 22:41:13	000	1			
05/17/2019 22:41:14 001	05/17/2019 22:41:14	001	1			
05/17/2019 22:41:15 000	05/17/2019 22:41:15	000	1			
05/17/2019 22:41:16 001	05/17/2019 22:41:16	001	1			
05/17/2019 22:41:17 001	05/17/2019 22:41:17	001	1			
05/17/2019 22:41:18 000	05/17/2019 22:41:18	000	1			
05/17/2019 22:41:19 001	05/17/2019 22:41:19	001	1			
05/17/2019 22:41:20 001	05/17/2019 22:41:20	001	1			
05/17/2019 22:41:21 000	05/17/2019 22:41:21	000	1			
05/17/2019 22:41:22 001	05/17/2019 22:41:22	001	1			
05/17/2019 22:41:23 000	05/17/2019 22:41:23	000	1			
05/17/2019 22:41:24 000	05/17/2019 22:41:24	000	1			
05/17/2019 22:41:25 001	05/17/2019 22:41:25	001	1			
05/17/2019 22:41:26 001	05/17/2019 22:41:26	001	1			
05/17/2019 22:41:27 001	05/17/2019 22:41:27	001	1			
05/17/2019 22:41:28 001	05/17/2019 22:41:28	001	1			
05/17/2019 22:41:29 001	05/17/2019 22:41:29	001	1			
05/17/2019 22:41:30 001	05/17/2019 22:41:30	001	1			
05/17/2019 22:41:31 000	05/17/2019 22:41:31	000	1			
05/17/2019 22:41:32 001	05/17/2019 22:41:32	001	1			
05/17/2019 22:41:33 001	05/17/2019 22:41:33	001	1			
05/17/2019 22:41:34 000	05/17/2019 22:41:34	000	1			
05/17/2019 22:41:35 001	05/17/2019 22:41:35	001	1			
05/17/2019 22:41:36 000	05/17/2019 22:41:36	000	1			
05/17/2019 22:41:37 001	05/17/2019 22:41:37	001	1			
05/17/2019 22:41:38 001	05/17/2019 22:41:38	001	1			
05/17/2019 22:41:39 000	05/17/2019 22:41:39	000	1			
05/17/2019 22:41:40 001	05/17/2019 22:41:40	001	1			
05/17/2019 22:41:41 000	05/17/2019 22:41:41	000	1			
05/17/2019 22:41:42 001	05/17/2019 22:41:42	001	1			
05/17/2019 22:41:43 000	05/17/2019 22:41:43	000	1			
05/17/2019 22:41:44 001	05/17/2019 22:41:44	001	1			
05/17/2019 22:41:45 000	05/17/2019 22:41:45	000	1			
05/17/2019 22:41:46 001	05/17/2019 22:41:46	001	1			
05/17/2019 22:41:47 014	05/17/2019 22:41:47	014	1			
05/17/2019 22:41:48 000	05/17/2019 22:41:48	000	1			
05/17/2019 22:41:49 001	05/17/2019 22:41:49	001	1			
05/17/2019 22:41:50 001	05/17/2019 22:41:50	001	1			
05/17/2019 22:41:51 001	05/17/2019 22:41:51	001	1			
05/17/2019 22:41:52 001	05/17/2019 22:41:52	001	1			
05/17/2019 22:41:53 001	05/17/2019 22:41:53	001	1			
05/17/2019 22:41:54 000	05/17/2019 22:41:54	000	1			
05/17/2019 22:41:55 000	05/17/2019 22:41:55	000	1			
05/17/2019 22:41:56 002	05/17/2019 22:41:56	002	1			
05/17/2019 22:41:57 001	05/17/2019 22:41:57	001	1			
05/17/2019 22:41:58 000	05/17/2019 22:41:58	000	1			
05/17/2019 22:41:59 001	05/17/2019 22:41:59	001	1			
05/17/2019 22:42:00 000	05/17/2019 22:42:00	000	1			
05/17/2019 22:42:01 001	05/17/2019 22:42:01	001	1			
05/17/2019 22:42:02 001	05/17/2019 22:42:02	001	1			
05/17/2019 22:42:03 001	05/17/2019 22:42:03	001	1			
05/17/2019 22:42:04 000	05/17/2019 22:42:04	000	1			
05/17/2019 22:42:05 001	05/17/2019 22:42:05	001	1			
05/17/2019 22:42:06 001	05/17/2019 22:42:06	001	1			
05/17/2019 22:42:07 001	05/17/2019 22:42:07	001	1			
05/17/2019 22:42:08 000	05/17/2019 22:42:08	000	1			
05/17/2019 22:42:09 001	05/17/2019 22:42:09	001	1			
05/17/2019 22:42:10 001	05/17/2019 22:42:10	001	1			
05/17/2019 22:42:11 001	05/17/2019 22:42:11	001	1			
05/17/2019 22:42:12 001	05/17/2019 22:42:12	001	1			
05/17/2019 22:42:13 001	05/17/2019 22:42:13	001	1			
05/17/2019 22:42:14 001	05/17/2019 22:42:14	001	1			
05/17/2019 22:42:15 000	05/17/2019 22:42:15	000	1			
05/17/2019 22:42:16 001	05/17/2019 22:42:16	001	1			
05/17/2019 22:42:17 001	05/17/2019 22:42:17	001	1			
05/17/2019 22:42:18 001	05/17/2019 22:42:18	001	1			
05/17/2019 22:42:19 000	05/17/2019 22:42:19	000	1			
05/17/2019 22:42:20 001	05/17/2019 22:42:20	001	1			
05/17/2019 22:42:21 001	05/17/2019 22:42:21	001	1			
05/17/2019 22:42:22 001	05/17/2019 22:42:22	001	1			
05/17/2019 22:42:23 000	05/17/2019 22:42:23	000	1			
05/17/2019 22:42:24 000	05/17/2019 22:42:24	000	1			
05/17/2019 22:42:25 001	05/17/2019 22:42:25	001	1			
05/17/2019 22:42:26 001	05/17/2019 22:42:26	001	1			
05/17/2019 22:42:27 001	05/17/2019 22:42:27	001	1			
05/17/2019 22:42:28 001	05/17/2019 22:42:28	001	1			
05/17/2019 22:42:29 001	05/17/2019 22:42:29	001	1			
05/17/2019 22:42:30 000	05/17/2019 22:42:30	000	1			
05/17/2019 22:42:31 000	05/17/2019 22:42:31	000	1			
05/17/2019 22:42:32 001	05/17/2019 22:42:32	001	1			
05/17/2019 22:42:33 001	05/17/2019 22:42:33	001	1			
05/17/2019 22:42:34 001	05/17/2019 22:42:34	001	1			
05/17/2019 22:42:35 000	05/17/2019 22:42:35	000	1			
05/17/2019 22:42:36 001	05/17/2019 22:42:36	001	1			
05/17/2019 22:42:37 001	05/17/2019 22:42:37	001	1			
05/17/2019 22:42:38 000	05/17/2019 22:42:38	000	1			
05/17/2019 22:42:39 001	05/17/2019 22:42:39	001	1			
05/17/2019 22:42:40 000	05/17/2019 22:42:40	000	1			
05/17/2019 22:42:41 001	05/17/2019 22:42:41	001	1			
05/17/2019 22:42:42 001	05/17/2019 22:42:42	001	1			
05/17/2019 22:42:43 001	05/17/2019 22:42:43	001	1			
05/17/2019 22:42:44 001	05/17/2019 22:42:44	001	1			
05/17/2019 22:42:45 000	05/17/2019 22:42:45	000	1			
05/17/2019 22:42:46 000	05/17/2019 22:42:46	000	1			
05/17/2019 22:42:47 001	05/17/2019 22:42:47	001	1			
05/17/2019 22:42:48 001	05/17/2019 22:42:48	001	1			
05/17/2019 22:42:49 000	05/17/2019 22:42:49	000	1			
05/17/2019 22:42:50 001	05/17/2019 22:42:50	001	1			
05/17/2019 22:42:51 000	05/17/2019 22:42:51	000	1			
05/17/2019 22:42:52 001	05/17/2019 22:42:52	001	1			
05/17/2019 22:42:53 001	05/17/2019 22:42:53	001	1			
05/17/2019 22:42:54 000	05/17/2019 22:42:54	000	1			
05/17/2019 22:42:55 000	05/17/2019 22:42:55	000	1			
05/17/2019 22:42:56 001	05/17/2019 22:42:56	001	1			
05/17/2019 22:42:57 001	05/17/2019 22:42:57	001	1			
05/17/2019 22:42:58 001	05/17/2019 22:42:58	001	1			
05/17/2019 22:42:59 001	05/17/2019 22:42:59	001	1			
05/17/2019 22:43:00 001	05/17/2019 22:43:00	001	1			
05/17/2019 22:43:01 000	05/17/2019 22:43:01	000	1			
05/17/2019 22:43:02 001	05/17/2019 22:43:02	001	1			
05/17/2019 22:43:03 001	05/17/2019 22:43:03	001	1			
05/17/2019 22:43:04 000	05/17/2019 22:43:04	000	1			
05/17/2019 22:43:05 001	05/17/2019 22:43:05	001	1			
05/17/2019 22:43:06 001	05/17/2019 22:43:06	001	1			
05/17/2019 22:43:07 000	05/17/2019 22:43:07	000	1			
05/17/2019 22:43:08 001	05/17/2019 22:43:08	001	1			
05/17/2019 22:43:09 001	05/17/2019 22:43:09	001	1			
05/17/2019 22:43:10 001	05/17/2019 22:43:10	001	1			
05/17/2019 22:43:11 000	05/17/2019 22:43:11	000	1			
05/17/2019 22:43:12 001	05/17/2019 22:43:12	001	1			
05/17/2019 22:43:13 001	05/17/2019 22:43:13	001	1			
05/17/2019 22:43:14 001	05/17/2019 22:43:14	001	1			
05/17/2019 22:43:15 000	05/17/2019 22:43:15	000	1			
05/17/2019 22:43:16 001	05/17/2019 22:43:16	001	1			
05/17/2019 22:43:17 000	05/17/2019 22:43:17	000	1			
05/17/2019 22:43:18 001	05/17/2019 22:43:18	001	1			
05/17/2019 22:43:19 000	05/17/2019 22:43:19	000	1			
05/17/2019 22:43:20 000	05/17/2019 22:43:20	000	1			
05/17/2019 22:43:21 001	05/17/2019 22:43:21	001	1			
05/17/2019 22:43:22 001	05/17/2019 22:43:22	001	1			
05/17/2019 22:43:23 001	05/17/2019 22:43:23	001	1			
05/17/2019 22:43:24 000	05/17/2019 22:43:24	000	1			
05/17/2019 22:43:25 001	05/17/2019 22:43:25	001	1			
05/17/2019 22:43:26 000	05/17/2019 22:43:26	000	1			
05/17/2019 22:43:27 000	05/17/2019 22:43:27	000	1			
05/17/2019 22:43:28 001	05/17/2019 22:43:28	001	1			
05/17/2019 22:43:29 001	05/17/2019 22:43:29	001	1			
05/17/2019 22:43:30 001	05/17/2019 22:43:30	001	1			
05/17/2019 22:43:31 000	05/17/2019 22:43:31	000	1			
05/17/2019 22:43:32 001	05/17/2019 22:43:32	001	1			
05/17/2019 22:43:33 001	05/17/2019 22:43:33	001	1			
05/17/2019 22:43:34 000	05/17/2019 22:43:34	000	1			
05/17/2019 22:43:35 001	05/17/2019 22:43:35	001	1			
05/17/2019 22:43:36 001	05/17/2019 22:43:36	001	1			
05/17/2019 22:43:37 001	05/17/2019 22:43:37	001	1			
05/17/2019 22:43:38 001	05/17/2019 22:43:38	001	1			
05/17/2019 22:43:39 001	05/17/2019 22:43:39	001	1			
05/17/2019 22:43:40 000	05/17/2019 22:43:40	000	1			
05/17/2019 22:43:41 009	05/17/2019 22:43:41	009	1			
05/17/2019 22:43:42 000	05/17/2019 22:43:42	000	1			
05/17/2019 22:43:43 000	05/17/2019 22:43:43	000	1			
05/17/2019 22:43:44 001	05/17/2019 22:43:44	001	1			
05/17/2019 22:43:45 001	05/17/2019 22:43:45	001	1			
05/17/2019 22:43:46 000	05/17/2019 22:43:46	000	1			
05/17/2019 22:43:47 001	05/17/2019 22:43:47	001	1			
05/17/2019 22:43:48 001	05/17/2019 22:43:48	001	1			
05/17/2019 22:43:49 000	05/17/2019 22:43:49	000	1			
05/17/2019 22:43:50 001	05/17/2019 22:43:50	001	1			
05/17/2019 22:43:51 001	05/17/2019 22:43:51	001	1			
05/17/2019 22:43:52 001	05/17/2019 22:43:52	001	1			
05/17/2019 22:43:53 000	05/17/2019 22:43:53	000	1			
05/17/2019 22:43:54 001	05/17/2019 22:43:54	001	1			
05/17/2019 22:43:55 001	05/17/2019 22:43:55	001	1			
05/17/2019 22:43:56 001	05/17/2019 22:43:56	001	1			
05/17/2019 22:43:57 000	05/17/2019 22:43:57	000	1			
05/17/2019 22:43:58 001	05/17/2019 22:43:58	001	1			
